datetime,source_ip,username,success,failure_reason
2019-12-01 00:23:11.097544,75.161.66.106,olopez,True,
2019-12-01 00:41:49.098371,95.227.178.199,olopez,False,error_wrong_password
2019-12-01 00:41:50.098371,95.227.178.199,olopez,True,
2019-12-01 01:02:59.347432,87.170.218.31,bbrown,True,
2019-12-01 01:04:21.404189,87.170.218.31,bbrown,True,
2019-12-01 01:10:11.031665,51.74.112.23,bbrown,True,
2019-12-01 01:19:07.580804,75.161.66.106,olopez,True,
2019-12-01 01:52:32.449943,95.227.178.199,olopez,True,
2019-12-01 02:16:13.543327,218.251.199.112,olopez,True,
2019-12-01 02:17:09.206386,198.92.176.42,xkim,True,
2019-12-01 02:20:00.201812,198.92.176.42,xkim,True,
2019-12-01 02:51:10.101921,95.227.178.199,olopez,True,
2019-12-01 02:54:43.317021,95.227.178.199,olopez,True,
2019-12-01 02:59:48.825331,22.64.52.205,bsmith,False,error_wrong_password
2019-12-01 02:59:49.825331,22.64.52.205,bsmith,False,error_wrong_password
2019-12-01 02:59:50.825331,22.64.52.205,ibeown,False,error_wrong_username
2019-12-01 02:59:51.825331,22.64.52.205,ibeown,False,error_wrong_username
2019-12-01 02:59:52.825331,22.64.52.205,gloez,False,error_wrong_username
2019-12-01 02:59:53.825331,22.64.52.205,glopez,False,error_wrong_password
2019-12-01 02:59:54.825331,22.64.52.205,ckm,False,error_wrong_username
2019-12-01 02:59:55.825331,22.64.52.205,ckim,True,
2019-12-01 02:59:56.825331,22.64.52.205,qbron,False,error_wrong_username
2019-12-01 02:59:57.825331,22.64.52.205,qbron,False,error_wrong_username
2019-12-01 02:59:58.825331,22.64.52.205,msmitp,False,error_wrong_username
2019-12-01 02:59:59.825331,22.64.52.205,msmitp,False,error_wrong_username
2019-12-01 03:00:00.825331,22.64.52.205,okm,False,error_wrong_username
2019-12-01 03:00:01.825331,22.64.52.205,okm,False,error_wrong_username
2019-12-01 03:00:02.825331,22.64.52.205,ebrown,True,
2019-12-01 03:00:03.825331,22.64.52.205,bjonem,False,error_wrong_username
2019-12-01 03:00:04.825331,22.64.52.205,bjonem,False,error_wrong_username
2019-12-01 03:00:05.825331,22.64.52.205,jones,False,error_wrong_username
2019-12-01 03:00:06.825331,22.64.52.205,jones,False,error_wrong_username
2019-12-01 03:00:07.825331,22.64.52.205,masxer,False,error_wrong_username
2019-12-01 03:00:08.825331,22.64.52.205,masxer,False,error_wrong_username
2019-12-01 03:00:09.825331,22.64.52.205,vbrown,False,error_wrong_password
2019-12-01 03:00:10.825331,22.64.52.205,vbrown,True,
2019-12-01 03:00:11.825331,22.64.52.205,bbrown,True,
2019-12-01 03:00:12.825331,22.64.52.205,asmith,False,error_wrong_password
2019-12-01 03:00:13.825331,22.64.52.205,asmith,True,
2019-12-01 03:00:14.825331,22.64.52.205,gkzm,False,error_wrong_username
2019-12-01 03:00:15.825331,22.64.52.205,gkzm,False,error_wrong_username
2019-12-01 03:00:16.825331,22.64.52.205,zkis,False,error_wrong_username
2019-12-01 03:00:17.825331,22.64.52.205,zkis,False,error_wrong_username
2019-12-01 03:00:18.825331,22.64.52.205,yjones,False,error_wrong_password
2019-12-01 03:00:19.825331,22.64.52.205,yjones,False,error_wrong_password
2019-12-01 03:00:20.825331,22.64.52.205,brown,False,error_wrong_username
2019-12-01 03:00:21.825331,22.64.52.205,brown,False,error_wrong_username
2019-12-01 03:00:22.825331,22.64.52.205,blopez,False,error_wrong_password
2019-12-01 03:00:23.825331,22.64.52.205,blopez,False,error_wrong_password
2019-12-01 03:00:24.825331,22.64.52.205,zsmith,False,error_wrong_password
2019-12-01 03:00:25.825331,22.64.52.205,zsmith,True,
2019-12-01 03:00:26.825331,22.64.52.205,eki,False,error_wrong_username
2019-12-01 03:00:27.825331,22.64.52.205,eki,False,error_wrong_username
2019-12-01 03:00:28.825331,22.64.52.205,ysmth,False,error_wrong_username
2019-12-01 03:00:29.825331,22.64.52.205,ysmth,False,error_wrong_username
2019-12-01 03:00:30.825331,22.64.52.205,iomith,False,error_wrong_username
2019-12-01 03:00:31.825331,22.64.52.205,iomith,False,error_wrong_username
2019-12-01 03:00:32.825331,22.64.52.205,jsmith,False,error_wrong_password
2019-12-01 03:00:33.825331,22.64.52.205,jsmith,False,error_wrong_password
2019-12-01 03:00:34.825331,22.64.52.205,ssmith,False,error_wrong_password
2019-12-01 03:00:35.825331,22.64.52.205,ssmith,False,error_wrong_password
2019-12-01 03:00:36.825331,22.64.52.205,lbrown,False,error_wrong_password
2019-12-01 03:00:37.825331,22.64.52.205,lbrown,False,error_wrong_password
2019-12-01 03:00:38.825331,22.64.52.205,kjone,False,error_wrong_username
2019-12-01 03:00:39.825331,22.64.52.205,kjone,False,error_wrong_username
2019-12-01 03:00:40.825331,22.64.52.205,ljowes,False,error_wrong_username
2019-12-01 03:00:41.825331,22.64.52.205,ljowes,False,error_wrong_username
2019-12-01 03:00:42.825331,22.64.52.205,lbrxwn,False,error_wrong_username
2019-12-01 03:00:43.825331,22.64.52.205,lbrxwn,False,error_wrong_username
2019-12-01 03:00:44.825331,22.64.52.205,qlope,False,error_wrong_username
2019-12-01 03:00:45.825331,22.64.52.205,qlopez,False,error_wrong_password
2019-12-01 03:00:46.825331,22.64.52.205,jkiv,False,error_wrong_username
2019-12-01 03:00:47.825331,22.64.52.205,jkiv,False,error_wrong_username
2019-12-01 03:00:48.825331,22.64.52.205,kim,False,error_wrong_username
2019-12-01 03:00:49.825331,22.64.52.205,bkim,False,error_wrong_password
2019-12-01 03:00:50.825331,22.64.52.205,ojones,False,error_wrong_password
2019-12-01 03:00:51.825331,22.64.52.205,ojones,False,error_wrong_password
2019-12-01 03:00:52.825331,22.64.52.205,pbrow,False,error_wrong_username
2019-12-01 03:00:53.825331,22.64.52.205,pbrow,False,error_wrong_username
2019-12-01 03:00:54.825331,22.64.52.205,zlpez,False,error_wrong_username
2019-12-01 03:00:55.825331,22.64.52.205,zlpez,False,error_wrong_username
2019-12-01 03:00:56.825331,22.64.52.205,umopez,False,error_wrong_username
2019-12-01 03:00:57.825331,22.64.52.205,umopez,False,error_wrong_username
2019-12-01 03:00:58.825331,22.64.52.205,dsmith,False,error_wrong_password
2019-12-01 03:00:59.825331,22.64.52.205,dsmith,True,
2019-12-01 03:01:00.825331,22.64.52.205,tkim,False,error_wrong_password
2019-12-01 03:01:01.825331,22.64.52.205,tkim,True,
2019-12-01 03:01:02.825331,22.64.52.205,tbown,False,error_wrong_username
2019-12-01 03:01:03.825331,22.64.52.205,tbown,False,error_wrong_username
2019-12-01 03:01:04.825331,22.64.52.205,kkim,False,error_wrong_password
2019-12-01 03:01:05.825331,22.64.52.205,kkim,False,error_wrong_password
2019-12-01 03:01:06.825331,22.64.52.205,fjones,False,error_wrong_password
2019-12-01 03:01:07.825331,22.64.52.205,fjones,False,error_wrong_password
2019-12-01 03:01:08.825331,22.64.52.205,ghmith,False,error_wrong_username
2019-12-01 03:01:09.825331,22.64.52.205,ghmith,False,error_wrong_username
2019-12-01 03:01:10.825331,22.64.52.205,gbrown,False,error_wrong_password
2019-12-01 03:01:11.825331,22.64.52.205,gbrown,False,error_wrong_password
2019-12-01 03:01:12.825331,22.64.52.205,topez,False,error_wrong_username
2019-12-01 03:01:13.825331,22.64.52.205,topez,False,error_wrong_username
2019-12-01 03:01:14.825331,22.64.52.205,jlopez,True,
2019-12-01 03:01:15.825331,22.64.52.205,dlupez,False,error_wrong_username
2019-12-01 03:01:16.825331,22.64.52.205,dlupez,False,error_wrong_username
2019-12-01 03:01:17.825331,22.64.52.205,vjones,True,
2019-12-01 03:01:18.825331,22.64.52.205,xkim,True,
2019-12-01 03:01:19.825331,22.64.52.205,kbkown,False,error_wrong_username
2019-12-01 03:01:20.825331,22.64.52.205,kbrown,False,error_wrong_password
2019-12-01 03:01:21.825331,22.64.52.205,nbim,False,error_wrong_username
2019-12-01 03:01:22.825331,22.64.52.205,nbim,False,error_wrong_username
2019-12-01 03:01:23.825331,22.64.52.205,nsmith,False,error_wrong_password
2019-12-01 03:01:24.825331,22.64.52.205,nsmith,True,
2019-12-01 03:01:25.825331,22.64.52.205,nlpez,False,error_wrong_username
2019-12-01 03:01:26.825331,22.64.52.205,nlpez,False,error_wrong_username
2019-12-01 03:01:27.825331,22.64.52.205,wsmita,False,error_wrong_username
2019-12-01 03:01:28.825331,22.64.52.205,wsmita,False,error_wrong_username
2019-12-01 03:01:29.825331,22.64.52.205,cmith,False,error_wrong_username
2019-12-01 03:01:30.825331,22.64.52.205,csmith,False,error_wrong_password
2019-12-01 03:01:31.825331,22.64.52.205,rlkpez,False,error_wrong_username
2019-12-01 03:01:32.825331,22.64.52.205,rlkpez,False,error_wrong_username
2019-12-01 03:01:33.825331,22.64.52.205,ojones,True,
2019-12-01 03:01:34.825331,22.64.52.205,tsmihh,False,error_wrong_username
2019-12-01 03:01:35.825331,22.64.52.205,tsmihh,False,error_wrong_username
2019-12-01 03:01:36.825331,22.64.52.205,slophz,False,error_wrong_username
2019-12-01 03:01:37.825331,22.64.52.205,slophz,False,error_wrong_username
2019-12-01 03:01:38.825331,22.64.52.205,olopez,True,
2019-12-01 03:01:39.825331,22.64.52.205,hkim,True,
2019-12-01 03:01:40.825331,22.64.52.205,lopez,False,error_wrong_username
2019-12-01 03:01:41.825331,22.64.52.205,lopez,False,error_wrong_username
2019-12-01 03:01:42.825331,22.64.52.205,rjones,True,
2019-12-01 03:01:43.825331,22.64.52.205,cjone,False,error_wrong_username
2019-12-01 03:01:44.825331,22.64.52.205,cjone,False,error_wrong_username
2019-12-01 03:01:45.825331,22.64.52.205,mkm,False,error_wrong_username
2019-12-01 03:01:46.825331,22.64.52.205,mkm,False,error_wrong_username
2019-12-01 03:01:47.825331,22.64.52.205,evones,False,error_wrong_username
2019-12-01 03:01:48.825331,22.64.52.205,evones,False,error_wrong_username
2019-12-01 03:01:49.825331,22.64.52.205,uim,False,error_wrong_username
2019-12-01 03:01:50.825331,22.64.52.205,uim,False,error_wrong_username
2019-12-01 03:01:51.825331,22.64.52.205,flopwz,False,error_wrong_username
2019-12-01 03:01:52.825331,22.64.52.205,flopwz,False,error_wrong_username
2019-12-01 03:01:53.825331,22.64.52.205,elopez,True,
2019-12-01 03:01:54.825331,22.64.52.205,kgopez,False,error_wrong_username
2019-12-01 03:01:55.825331,22.64.52.205,kgopez,False,error_wrong_username
2019-12-01 03:01:56.825331,22.64.52.205,szrown,False,error_wrong_username
2019-12-01 03:01:57.825331,22.64.52.205,szrown,False,error_wrong_username
