date,high,low,open,close,volume,adj_close
2021-01-04,540.7999877929688,515.0900268554688,539.0,522.8599853515625,4444400,522.8599853515625
2021-01-05,526.780029296875,515.8900146484375,521.5499877929688,520.7999877929688,3133900,520.7999877929688
2021-01-06,513.0999755859375,499.5,511.9700012207031,500.489990234375,5346200,500.489990234375
2021-01-07,516.4400024414062,506.4200134277344,508.2799987792969,508.8900146484375,3686400,508.8900146484375
2021-01-08,513.239990234375,504.510009765625,511.30999755859375,510.3999938964844,2972300,510.3999938964844
2021-01-11,510.7300109863281,497.95001220703125,507.8399963378906,499.1000061035156,3812700,499.1000061035156
2021-01-12,501.0899963378906,485.6700134277344,500.0,494.25,5990400,494.25
2021-01-13,512.3499755859375,493.010009765625,495.5,507.7900085449219,5032100,507.7900085449219
2021-01-14,514.5,499.5799865722656,507.3500061035156,500.8599853515625,4177400,500.8599853515625
2021-01-15,506.32000732421875,495.1000061035156,500.0,497.9800109863281,5890200,497.9800109863281
