date,high,low,open,close,volume,adj_close
2017-01-03,789.6300048828125,775.7999877929688,778.8099975585938,786.1400146484375,1657300,786.1400146484375
2017-01-04,791.3400268554688,783.1599731445312,788.3599853515625,786.9000244140625,1073000,786.9000244140625
2017-01-05,794.47998046875,785.02001953125,786.0800170898438,794.02001953125,1335200,794.02001953125
2017-01-06,807.9000244140625,792.2039794921875,795.260009765625,806.1500244140625,1640200,806.1500244140625
2017-01-09,809.9660034179688,802.8300170898438,806.4000244140625,806.6500244140625,1274600,806.6500244140625
2017-01-10,809.1300048828125,803.510009765625,807.8599853515625,804.7899780273438,1176800,804.7899780273438
2017-01-11,808.1500244140625,801.3699951171875,805.0,807.9099731445312,1065900,807.9099731445312
2017-01-12,807.3900146484375,799.1699829101562,807.1400146484375,806.3599853515625,1353100,806.3599853515625
2017-01-13,811.2239990234375,806.6900024414062,807.47998046875,807.8800048828125,1099200,807.8800048828125
2017-01-17,807.1400146484375,800.3699951171875,807.0800170898438,804.6099853515625,1362100,804.6099853515625
2017-01-18,806.2050170898438,800.989990234375,805.8099975585938,806.0700073242188,1294400,806.0700073242188
2017-01-19,809.47998046875,801.7999877929688,805.1199951171875,802.1749877929688,919300,802.1749877929688
2017-01-20,806.9099731445312,801.6900024414062,806.9099731445312,805.02001953125,1670000,805.02001953125
2017-01-23,820.8699951171875,803.739990234375,807.25,819.3099975585938,1963600,819.3099975585938
2017-01-24,825.9000244140625,817.8209838867188,822.2999877929688,823.8699951171875,1474000,823.8699951171875
2017-01-25,835.77001953125,825.0599975585938,829.6199951171875,835.6699829101562,1494500,835.6699829101562
2017-01-26,838.0,827.010009765625,837.8099975585938,832.1500244140625,2973900,832.1500244140625
2017-01-27,841.9500122070312,820.4400024414062,834.7100219726562,823.3099975585938,2965800,823.3099975585938
2017-01-30,815.8400268554688,799.7999877929688,814.6599731445312,802.3200073242188,3246600,802.3200073242188
2017-01-31,801.25,790.52001953125,796.8599853515625,796.7899780273438,2160600,796.7899780273438
2017-02-01,801.1900024414062,791.1900024414062,799.6799926757812,795.6950073242188,2029700,795.6950073242188
2017-02-02,802.7000122070312,792.0,793.7999877929688,798.530029296875,1532100,798.530029296875
2017-02-03,806.0,800.3699951171875,802.989990234375,801.489990234375,1463400,801.489990234375
2017-02-06,801.6699829101562,795.25,799.7000122070312,801.3400268554688,1184500,801.3400268554688
2017-02-07,810.5,801.780029296875,803.989990234375,806.969970703125,1241200,806.969970703125
2017-02-08,811.8400268554688,803.1900024414062,807.0,808.3800048828125,1155300,808.3800048828125
2017-02-09,810.6599731445312,804.5399780273438,809.510009765625,809.5599975585938,989700,809.5599975585938
2017-02-10,815.25,809.780029296875,811.7000122070312,813.6699829101562,1135000,813.6699829101562
2017-02-13,820.958984375,815.489990234375,816.0,819.239990234375,1213300,819.239990234375
2017-02-14,823.0,816.0,819.0,820.4500122070312,1054700,820.4500122070312
2017-02-15,823.0,818.469970703125,819.3599853515625,818.97998046875,1313600,818.97998046875
2017-02-16,824.4000244140625,818.97998046875,819.9299926757812,824.1599731445312,1287600,824.1599731445312
2017-02-17,828.0700073242188,821.655029296875,823.02001953125,828.0700073242188,1611000,828.0700073242188
2017-02-21,833.4500122070312,828.3499755859375,828.6599731445312,831.6599731445312,1262300,831.6599731445312
2017-02-22,833.25,828.6400146484375,828.6599731445312,830.760009765625,982900,830.760009765625
2017-02-23,832.4600219726562,822.8800048828125,830.1199951171875,831.3300170898438,1472800,831.3300170898438
2017-02-24,829.0,824.2000122070312,827.72998046875,828.6400146484375,1392200,828.6400146484375
2017-02-27,830.5,824.0,824.5499877929688,829.280029296875,1101500,829.280029296875
2017-02-28,828.5399780273438,820.2000122070312,825.6099853515625,823.2100219726562,2260800,823.2100219726562
2017-03-01,836.2550048828125,827.260009765625,828.8499755859375,835.239990234375,1496500,835.239990234375
2017-03-02,834.510009765625,829.6400146484375,833.8499755859375,830.6300048828125,942500,830.6300048828125
2017-03-03,831.3599853515625,825.7509765625,830.5599975585938,829.0800170898438,896400,829.0800170898438
2017-03-06,828.8800048828125,822.4000244140625,826.9500122070312,827.780029296875,1109000,827.780029296875
2017-03-07,833.4099731445312,826.52001953125,827.4000244140625,831.9099731445312,1037600,831.9099731445312
2017-03-08,838.1500244140625,831.7899780273438,833.510009765625,835.3699951171875,989800,835.3699951171875
2017-03-09,842.0,834.2100219726562,836.0,838.6799926757812,1261500,838.6799926757812
2017-03-10,844.9099731445312,839.5,843.280029296875,843.25,1704000,843.25
2017-03-13,848.6849975585938,843.25,844.0,845.5399780273438,1223600,845.5399780273438
2017-03-14,847.239990234375,840.7999877929688,843.6400146484375,845.6199951171875,779900,845.6199951171875
2017-03-15,848.6300048828125,840.77001953125,847.5900268554688,847.2000122070312,1381500,847.2000122070312
2017-03-16,850.8499755859375,846.1300048828125,849.030029296875,848.780029296875,977600,848.780029296875
2017-03-17,853.4000244140625,847.1099853515625,851.6099853515625,852.1199951171875,1712300,852.1199951171875
2017-03-20,850.219970703125,845.1500244140625,850.010009765625,848.4000244140625,1231500,848.4000244140625
2017-03-21,853.5,829.02001953125,851.4000244140625,830.4600219726562,2463500,830.4600219726562
2017-03-22,835.5499877929688,827.1799926757812,831.9099731445312,829.5900268554688,1401500,829.5900268554688
2017-03-23,822.5700073242188,812.2570190429688,821.0,817.5800170898438,3487100,817.5800170898438
2017-03-24,821.9299926757812,808.8900146484375,820.0800170898438,814.4299926757812,1981000,814.4299926757812
2017-03-27,821.6300048828125,803.3699951171875,806.9500122070312,819.510009765625,1894300,819.510009765625
2017-03-28,825.989990234375,814.0269775390625,820.4099731445312,820.9199829101562,1620500,820.9199829101562
2017-03-29,832.7650146484375,822.3800048828125,825.0,831.4099731445312,1786300,831.4099731445312
2017-03-30,833.6799926757812,829.0,833.5,831.5,1055300,831.5
2017-03-31,831.6400146484375,827.3900146484375,828.969970703125,829.5599975585938,1401900,829.5599975585938
2017-04-03,840.8499755859375,829.219970703125,829.219970703125,838.5499877929688,1671500,838.5499877929688
2017-04-04,835.1799926757812,829.0360107421875,831.3599853515625,834.5700073242188,1045400,834.5700073242188
2017-04-05,842.4500122070312,830.719970703125,835.510009765625,831.4099731445312,1555300,831.4099731445312
2017-04-06,836.3900146484375,826.4600219726562,832.4000244140625,827.8800048828125,1254400,827.8800048828125
2017-04-07,828.4849853515625,820.5130004882812,827.9600219726562,824.6699829101562,1057300,824.6699829101562
2017-04-10,829.3499755859375,823.77001953125,825.3900146484375,824.72998046875,978900,824.72998046875
2017-04-11,827.427001953125,817.02001953125,824.7100219726562,823.3499755859375,1079700,823.3499755859375
2017-04-12,826.6599731445312,821.02001953125,821.9299926757812,824.3200073242188,900500,824.3200073242188
2017-04-13,826.3800048828125,821.4400024414062,822.1400146484375,823.5599975585938,1122400,823.5599975585938
2017-04-17,837.75,824.469970703125,825.010009765625,837.1699829101562,895000,837.1699829101562
2017-04-18,838.9299926757812,832.7100219726562,834.219970703125,836.8200073242188,836700,836.8200073242188
2017-04-19,842.219970703125,836.2899780273438,839.7899780273438,838.2100219726562,954200,838.2100219726562
2017-04-20,845.2000122070312,839.3200073242188,841.4400024414062,841.6500244140625,959000,841.6500244140625
2017-04-21,843.8800048828125,840.5999755859375,842.8800048828125,843.1900024414062,1323600,843.1900024414062
2017-04-24,863.4500122070312,849.8599853515625,851.2000122070312,862.760009765625,1372500,862.760009765625
2017-04-25,875.0,862.8099975585938,865.0,872.2999877929688,1672000,872.2999877929688
2017-04-26,876.0499877929688,867.7479858398438,874.22998046875,871.72998046875,1237200,871.72998046875
2017-04-27,875.4000244140625,870.3800048828125,873.5999755859375,874.25,2026800,874.25
2017-04-28,916.8499755859375,905.77001953125,910.6599731445312,905.9600219726562,3276300,905.9600219726562
2017-05-01,915.6799926757812,901.4500122070312,901.9400024414062,912.5700073242188,2116000,912.5700073242188
2017-05-02,920.77001953125,909.4530029296875,909.6199951171875,916.4400024414062,1587200,916.4400024414062
2017-05-03,928.0999755859375,912.5430297851562,914.8599853515625,927.0399780273438,1499500,927.0399780273438
2017-05-04,935.9299926757812,924.5900268554688,926.0700073242188,931.6599731445312,1422100,931.6599731445312
2017-05-05,934.9000244140625,925.2000122070312,933.5399780273438,927.1300048828125,1911300,927.1300048828125
2017-05-08,936.9249877929688,925.260009765625,926.1199951171875,934.2999877929688,1329800,934.2999877929688
2017-05-09,937.5,929.530029296875,936.9500122070312,932.1699829101562,1581800,932.1699829101562
2017-05-10,932.0,925.1599731445312,931.97998046875,928.780029296875,1173900,928.780029296875
2017-05-11,932.530029296875,923.030029296875,925.3200073242188,930.5999755859375,835000,930.5999755859375
2017-05-12,933.4400024414062,927.8499755859375,931.530029296875,932.219970703125,1050600,932.219970703125
2017-05-15,938.25,929.3400268554688,932.9500122070312,937.0800170898438,1108100,937.0800170898438
