datetime,source_ip,username,success,failure_reason
2019-01-01 00:01:02.820532,144.196.236.37,okim,False,error_wrong_password
2019-01-01 00:01:03.820532,144.196.236.37,okim,True,
2019-01-01 00:12:40.749497,129.116.213.203,rkim,True,
2019-01-01 00:17:59.370372,45.195.73.202,jkim,True,
2019-01-01 00:24:55.881498,129.116.213.203,rkim,False,error_wrong_password
2019-01-01 00:24:56.881498,129.116.213.203,rkim,True,
2019-01-01 00:40:25.728374,45.195.73.202,jkim,True,
2019-01-01 00:41:04.208642,142.163.253.58,jkim,False,error_wrong_password
2019-01-01 00:41:05.208642,142.163.253.58,jkim,False,error_wrong_password
2019-01-01 00:41:06.208642,142.163.253.58,jkim,True,
2019-01-01 00:47:19.712046,45.195.73.202,jkim,True,
2019-01-01 00:48:24.075036,142.163.253.58,jkim,True,
2019-01-01 01:00:16.360083,173.251.190.189,nkim,True,
2019-01-01 01:10:31.653774,129.116.213.203,rkim,True,
2019-01-01 01:12:17.970987,215.156.73.91,nkim,True,
2019-01-01 01:21:54.828185,188.178.79.238,okim,True,
2019-01-01 01:22:29.423662,142.163.253.58,jkim,True,
2019-01-01 01:30:40.746910,88.89.16.210,jkim,True,
2019-01-01 01:32:22.729118,144.196.236.37,okim,True,
2019-01-01 02:00:43.469730,29.70.157.24,tsmith,True,
2019-01-01 02:02:12.620662,58.49.140.185,tsmith,False,error_wrong_password
2019-01-01 02:02:13.620662,58.49.140.185,tsmith,True,
2019-01-01 02:23:56.323734,58.49.140.185,tsmith,True,
2019-01-01 03:29:21.058050,15.249.62.144,vlopez,True,
2019-01-01 04:14:59.898572,164.253.117.48,mbrown,True,
2019-01-01 04:28:46.375694,164.253.117.48,mbrown,True,
2019-01-01 05:08:49.692158,219.243.101.100,bbrown,True,
2019-01-01 06:30:23.618899,235.138.253.203,flopez,True,
2019-01-01 07:09:20.455677,207.134.95.170,gkim,True,
2019-01-01 07:27:29.612739,124.78.101.138,gkim,True,
2019-01-01 07:34:29.114846,235.138.253.203,flopez,True,
2019-01-01 08:25:55.845836,234.193.77.22,hbrown,True,
2019-01-01 09:02:41.719871,222.242.117.220,hkim,True,
2019-01-01 10:48:51.187938,141.111.232.255,sjones,True,
2019-01-01 11:23:04.724028,158.239.189.2,cjones,True,
2019-01-01 11:25:14.199798,158.239.189.2,cjones,True,
2019-01-01 12:05:47.708263,168.249.146.54,ismith,True,
2019-01-01 12:24:12.702763,235.42.240.18,ismith,True,
2019-01-01 13:50:46.563475,99.10.254.223,rbrown,True,
2019-01-01 14:00:13.239414,99.10.254.223,rbrown,True,
2019-01-01 14:05:34.387560,99.10.254.223,rbrown,True,
2019-01-01 14:14:12.028743,214.202.65.75,mjones,True,
2019-01-01 14:48:21.007005,99.10.254.223,rbrown,True,
2019-01-01 15:03:04.830075,206.3.217.210,ujones,True,
2019-01-01 15:08:46.762526,163.70.126.33,mjones,True,
2019-01-01 15:12:12.482756,206.3.217.210,ujones,True,
2019-01-01 15:18:49.105704,90.55.81.7,ujones,False,error_wrong_password
2019-01-01 15:18:50.105704,90.55.81.7,ujones,True,
2019-01-01 16:01:42.562885,230.231.48.120,obrown,True,
2019-01-01 17:03:55.583862,230.231.48.120,obrown,True,
2019-01-01 17:04:08.936352,190.171.127.35,ylopez,True,
2019-01-01 17:07:54.065459,230.231.48.120,obrown,True,
2019-01-01 17:09:28.994853,230.231.48.120,obrown,False,error_wrong_password
2019-01-01 17:09:29.994853,230.231.48.120,obrown,True,
2019-01-01 17:33:11.152723,190.171.127.35,ylopez,True,
2019-01-01 17:37:08.712847,180.78.246.173,ylopez,True,
2019-01-01 17:55:17.729867,180.78.246.173,ylopez,True,
2019-01-01 17:57:54.002474,180.78.246.173,ylopez,True,
2019-01-01 18:23:11.465200,88.121.135.247,vbrown,True,
2019-01-01 19:04:41.442494,81.153.10.191,clopez,True,
2019-01-01 20:05:35.161888,129.116.213.203,rkim,False,error_wrong_password
2019-01-01 20:05:36.161888,129.116.213.203,rkim,True,
2019-01-01 21:32:43.565333,126.124.56.18,sbrown,True,
2019-01-01 22:30:03.185989,156.123.42.2,fjones,False,error_wrong_password
2019-01-01 22:30:04.185989,156.123.42.2,fjones,True,
2019-01-01 22:56:50.808423,126.124.56.18,sbrown,True,
2019-01-01 22:58:53.900964,108.234.173.69,fjones,True,
2019-01-01 23:27:42.107219,125.15.117.120,ojones,True,
2019-01-02 00:02:06.580288,128.251.20.76,vjones,True,
2019-01-02 00:18:42.126637,128.251.20.76,vjones,True,
2019-01-02 01:22:07.052508,121.208.14.158,hbrown,True,
2019-01-02 01:31:57.574150,54.75.81.86,tlopez,False,error_wrong_password
2019-01-02 01:31:58.574150,54.75.81.86,tlopez,True,
2019-01-02 01:31:59.574150,210.106.78.192,hlopez,False,error_wrong_password
2019-01-02 01:32:00.574150,210.106.78.192,hlopez,True,
2019-01-02 01:32:01.574150,41.124.205.86,psmibh,False,error_wrong_username
2019-01-02 01:32:02.574150,41.124.205.86,psmibh,False,error_wrong_username
2019-01-02 01:32:03.574150,231.73.22.96,klopez,False,error_wrong_password
2019-01-02 01:32:04.574150,231.73.22.96,klopez,True,
2019-01-02 01:32:05.574150,179.97.234.204,vim,False,error_wrong_username
2019-01-02 01:32:06.574150,179.97.234.204,vkim,False,error_wrong_password
2019-01-02 01:32:07.574150,201.29.200.206,hbrown,False,error_wrong_password
2019-01-02 01:32:08.574150,201.29.200.206,hbrown,True,
2019-01-02 01:32:09.574150,18.8.228.201,lsmith,False,error_wrong_password
2019-01-02 01:32:10.574150,18.8.228.201,lsmith,True,
2019-01-02 01:32:11.574150,232.44.252.250,kim,False,error_wrong_username
2019-01-02 01:32:12.574150,232.44.252.250,kim,False,error_wrong_username
2019-01-02 01:32:13.574150,122.58.14.215,ibroon,False,error_wrong_username
2019-01-02 01:32:14.574150,122.58.14.215,ibroon,False,error_wrong_username
2019-01-02 01:32:15.574150,21.103.141.255,qsmitf,False,error_wrong_username
2019-01-02 01:32:16.574150,21.103.141.255,qsmitf,False,error_wrong_username
2019-01-02 01:32:17.574150,33.33.198.91,hjones,False,error_wrong_password
2019-01-02 01:32:18.574150,33.33.198.91,hjones,False,error_wrong_password
2019-01-02 01:32:19.574150,195.105.230.168,bkim,True,
2019-01-02 01:32:20.574150,71.123.39.219,okim,True,
2019-01-02 01:32:21.574150,211.125.158.146,bjoes,False,error_wrong_username
2019-01-02 01:32:22.574150,211.125.158.146,bjoes,False,error_wrong_username
2019-01-02 01:32:23.574150,94.135.10.237,zbron,False,error_wrong_username
2019-01-02 01:32:24.574150,94.135.10.237,zbrown,False,error_wrong_password
2019-01-02 01:32:25.574150,123.225.9.204,rbrwn,False,error_wrong_username
2019-01-02 01:32:26.574150,123.225.9.204,rbrwn,False,error_wrong_username
2019-01-02 01:32:27.574150,186.43.90.248,ekia,False,error_wrong_username
2019-01-02 01:32:28.574150,186.43.90.248,ekim,False,error_wrong_password
2019-01-02 01:32:29.574150,173.176.40.208,feim,False,error_wrong_username
2019-01-02 01:32:30.574150,173.176.40.208,fkim,True,
2019-01-02 01:32:31.574150,198.149.253.146,zlope,False,error_wrong_username
2019-01-02 01:32:32.574150,198.149.253.146,zlope,False,error_wrong_username
2019-01-02 01:32:33.574150,196.154.23.39,cjone,False,error_wrong_username
2019-01-02 01:32:34.574150,196.154.23.39,cjone,False,error_wrong_username
2019-01-02 01:32:35.574150,156.107.62.165,nsmith,False,error_wrong_password
2019-01-02 01:32:36.574150,156.107.62.165,nsmith,True,
2019-01-02 01:32:37.574150,84.168.19.149,pbrwn,False,error_wrong_username
2019-01-02 01:32:38.574150,84.168.19.149,pbrwn,False,error_wrong_username
2019-01-02 01:32:39.574150,78.85.186.196,wki,False,error_wrong_username
2019-01-02 01:32:40.574150,78.85.186.196,wki,False,error_wrong_username
2019-01-02 01:32:41.574150,28.126.112.144,mkm,False,error_wrong_username
2019-01-02 01:32:42.574150,28.126.112.144,mkm,False,error_wrong_username
2019-01-02 01:32:43.574150,132.33.123.70,fbrown,False,error_wrong_password
2019-01-02 01:32:44.574150,132.33.123.70,fbrown,True,
2019-01-02 01:32:45.574150,150.161.130.33,wsmth,False,error_wrong_username
2019-01-02 01:32:46.574150,150.161.130.33,wsmth,False,error_wrong_username
2019-01-02 01:32:47.574150,105.59.170.111,ljones,False,error_wrong_password
2019-01-02 01:32:48.574150,105.59.170.111,ljones,True,
2019-01-02 01:32:49.574150,163.63.40.167,jbrown,False,error_wrong_password
2019-01-02 01:32:50.574150,163.63.40.167,jbrown,True,
2019-01-02 01:32:51.574150,211.91.133.151,cbrwn,False,error_wrong_username
2019-01-02 01:32:52.574150,211.91.133.151,cbrown,True,
2019-01-02 01:32:53.574150,33.180.6.170,glopz,False,error_wrong_username
2019-01-02 01:32:54.574150,33.180.6.170,glopz,False,error_wrong_username
2019-01-02 01:32:55.574150,203.53.105.63,esmith,False,error_wrong_password
2019-01-02 01:32:56.574150,203.53.105.63,esmith,True,
2019-01-02 01:32:57.574150,105.206.36.138,kprown,False,error_wrong_username
2019-01-02 01:32:58.574150,105.206.36.138,kprown,False,error_wrong_username
2019-01-02 01:32:59.574150,191.147.172.134,brown,False,error_wrong_username
2019-01-02 01:33:00.574150,191.147.172.134,wbrown,True,
2019-01-02 01:33:01.574150,118.132.150.187,yki,False,error_wrong_username
2019-01-02 01:33:02.574150,118.132.150.187,yki,False,error_wrong_username
2019-01-02 01:33:03.574150,133.90.122.35,brown,False,error_wrong_username
