date,high,low,open,close,volume
2018-01-02,1066.93994140625,1045.22998046875,1048.3399658203125,1065.0,1237600
2018-01-03,1086.2900390625,1063.2099609375,1064.31005859375,1082.47998046875,1430200
2018-01-04,1093.5699462890625,1084.001953125,1088.0,1086.4000244140625,1004600
2018-01-05,1104.25,1092.0,1094.0,1102.22998046875,1279100
2018-01-08,1111.27001953125,1101.6199951171875,1102.22998046875,1106.93994140625,1047600
2018-01-09,1110.5699462890625,1101.23095703125,1109.4000244140625,1106.260009765625,902500
2018-01-10,1104.5999755859375,1096.1099853515625,1097.0999755859375,1102.6099853515625,1042800
2018-01-11,1106.5250244140625,1099.5899658203125,1106.300048828125,1105.52001953125,978300
2018-01-12,1124.2900390625,1101.1500244140625,1102.4100341796875,1122.260009765625,1720500
2018-01-16,1139.9100341796875,1117.83203125,1132.510009765625,1121.760009765625,1575300
2018-01-17,1132.5999755859375,1117.010009765625,1126.219970703125,1131.97998046875,1202600
2018-01-18,1132.510009765625,1117.5,1131.4100341796875,1129.7900390625,1198200
2018-01-19,1137.8599853515625,1128.300048828125,1131.8299560546875,1137.510009765625,1778200
2018-01-22,1159.8800048828125,1135.1099853515625,1137.489990234375,1155.81005859375,1618000
2018-01-23,1171.626953125,1158.75,1159.8499755859375,1169.969970703125,1333100
2018-01-24,1179.8599853515625,1161.050048828125,1177.3299560546875,1164.239990234375,1416600
2018-01-25,1175.93994140625,1162.760009765625,1172.530029296875,1170.3699951171875,1480500
2018-01-26,1175.8399658203125,1158.1099853515625,1175.0799560546875,1175.8399658203125,2018800
2018-01-29,1186.8900146484375,1171.97998046875,1176.47998046875,1175.5799560546875,1378900
2018-01-30,1176.52001953125,1163.52001953125,1167.8299560546875,1163.68994140625,1556300
2018-01-31,1173.0,1159.1300048828125,1170.5699462890625,1169.93994140625,1538700
2018-02-01,1174.0,1157.52001953125,1162.6099853515625,1167.699951171875,2412100
